Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year
2025-03-19,P0061,Toys,International,440,34.25,5,Sunny,1,28.78,Spring,2025
2025-03-19,P0062,Furniture,International,24,1.0,5,Foggy,0,0.89,Spring,2025
2025-03-19,P0063,Toys,South,84,54.84,0,Cloudy,0,46.73,Spring,2025
2025-03-19,P0064,Clothing,South,0,45.12,0,Rainy,0,46.87,Spring,2025
2025-03-19,P0065,Groceries,International,121,58.37,5,Sunny,0,56.79,Spring,2025
2025-03-19,P0066,Toys,Central,156,46.72,10,Cloudy,1,47.15,Spring,2025
2025-03-19,P0067,Furniture,South,144,510.5,5,Sunny,1,575.77,Spring,2025
2025-03-19,P0068,Beauty,West,16,59.64,5,Sunny,0,58.36,Spring,2025
2025-03-19,P0069,Beauty,North,229,68.51,0,Cloudy,0,78.01,Spring,2025
2025-03-19,P0070,Sports,East,23,113.52,0,Cloudy,0,115.83,Spring,2025
2025-03-19,P0071,Furniture,East,74,253.32,10,Foggy,0,230.2,Spring,2025
2025-03-19,P0072,Furniture,South,57,434.75,5,Sunny,0,362.42,Spring,2025
2025-03-19,P0073,Clothing,Central,352,96.76,5,Cloudy,1,97.0,Spring,2025
2025-03-19,P0074,Groceries,West,385,88.08,10,Cloudy,0,83.05,Spring,2025
2025-03-19,P0075,Furniture,East,54,325.46,0,Cloudy,1,316.45,Spring,2025
2025-03-19,P0076,Toys,East,107,81.99,0,Foggy,0,93.04,Spring,2025
2025-03-19,P0077,Home Appliances,Central,94,317.85,0,Cloudy,0,355.65,Spring,2025
2025-03-19,P0078,Beauty,North,250,18.36,10,Sunny,0,19.48,Spring,2025
2025-03-19,P0079,Home Appliances,East,0,297.96,5,Sunny,0,252.73,Spring,2025
2025-03-19,P0080,Clothing,East,164,52.51,10,Rainy,0,55.16,Spring,2025
2025-03-19,P0081,Furniture,Central,168,228.32,0,Cloudy,0,260.84,Spring,2025
2025-03-19,P0082,Sports,International,71,294.83,0,Sunny,0,249.15,Spring,2025
2025-03-19,P0083,Sports,South,85,1.0,0,Windy,1,0.97,Spring,2025
2025-03-19,P0084,Clothing,South,50,65.82,5,Rainy,1,60.7,Spring,2025
2025-03-19,P0085,Sports,West,94,257.22,10,Rainy,0,240.69,Spring,2025
2025-03-19,P0086,Furniture,International,0,224.25,5,Cloudy,0,204.05,Spring,2025
2025-03-19,P0087,Groceries,East,96,67.97,5,Rainy,0,75.74,Spring,2025
2025-03-19,P0088,Home Appliances,West,0,267.88,0,Sunny,1,232.42,Spring,2025
2025-03-19,P0089,Furniture,International,66,571.32,0,Rainy,1,628.68,Spring,2025
2025-03-19,P0090,Electronics,Central,48,446.49,0,Foggy,0,357.33,Spring,2025
2025-03-19,P0091,Electronics,East,0,521.78,0,Rainy,0,528.99,Spring,2025
2025-03-19,P0092,Home Appliances,East,133,451.29,0,Cloudy,0,398.57,Spring,2025
2025-03-19,P0093,Home Appliances,International,81,149.73,5,Cloudy,1,145.79,Spring,2025
2025-03-19,P0094,Home Appliances,North,109,513.72,0,Sunny,0,435.7,Spring,2025
2025-03-19,P0095,Toys,South,170,90.34,0,Windy,1,78.47,Spring,2025
2025-03-19,P0096,Sports,South,180,175.34,0,Rainy,1,186.44,Spring,2025
2025-03-19,P0097,Electronics,East,94,431.85,5,Foggy,1,491.15,Spring,2025
2025-03-19,P0098,Sports,Central,0,262.63,0,Cloudy,1,216.21,Spring,2025
2025-03-19,P0099,Furniture,East,184,441.91,5,Rainy,0,480.06,Spring,2025
2025-03-19,P0100,Clothing,Central,343,62.72,5,Sunny,0,70.36,Spring,2025
2025-03-20,P0001,Groceries,East,79,37.04,0,Rainy,1,30.48,Spring,2025
2025-03-20,P0002,Furniture,East,11,584.62,0,Cloudy,0,516.87,Spring,2025
2025-03-20,P0003,Toys,West,279,108.87,0,Cloudy,0,112.65,Spring,2025
2025-03-20,P0004,Sports,East,241,166.16,0,Sunny,1,180.58,Spring,2025
2025-03-20,P0005,Clothing,North,0,106.2,5,Rainy,1,105.42,Spring,2025
2025-03-20,P0006,Groceries,East,122,32.94,0,Cloudy,1,32.96,Spring,2025
2025-03-20,P0007,Home Appliances,South,0,403.08,5,Rainy,1,336.47,Spring,2025
2025-03-20,P0008,Sports,East,18,277.38,0,Sunny,0,304.68,Spring,2025
2025-03-20,P0009,Furniture,International,83,635.35,10,Sunny,1,682.77,Spring,2025
2025-03-20,P0010,Home Appliances,South,8,311.36,0,Sunny,0,283.87,Spring,2025
2025-03-20,P0011,Home Appliances,East,144,119.53,10,Sunny,0,101.8,Spring,2025
2025-03-20,P0012,Home Appliances,South,138,12.91,10,Sunny,0,10.77,Spring,2025
2025-03-20,P0013,Electronics,West,134,244.39,0,Sunny,0,205.77,Spring,2025
2025-03-20,P0014,Clothing,South,765,58.78,0,Sunny,0,49.06,Spring,2025
2025-03-20,P0015,Electronics,International,42,657.21,0,Sunny,0,619.71,Spring,2025
2025-03-20,P0016,Beauty,Central,289,89.5,0,Sunny,0,87.71,Spring,2025
2025-03-20,P0017,Clothing,West,341,35.24,0,Rainy,0,35.95,Spring,2025
2025-03-20,P0018,Toys,South,328,97.65,0,Sunny,0,89.95,Spring,2025
2025-03-20,P0019,Sports,International,99,104.05,10,Cloudy,1,114.44,Spring,2025
2025-03-20,P0020,Electronics,International,140,371.74,5,Sunny,0,356.03,Spring,2025
2025-03-20,P0021,Beauty,Central,217,83.68,0,Foggy,0,68.68,Spring,2025
2025-03-20,P0022,Furniture,North,44,407.67,0,Sunny,0,352.89,Spring,2025
2025-03-20,P0023,Furniture,North,152,289.67,0,Rainy,0,282.84,Spring,2025
2025-03-20,P0024,Furniture,West,66,5.48,0,Cloudy,1,6.03,Spring,2025
2025-03-20,P0025,Electronics,Central,62,299.16,5,Sunny,0,320.97,Spring,2025
2025-03-20,P0026,Sports,International,19,60.27,10,Sunny,0,51.84,Spring,2025
2025-03-20,P0027,Clothing,International,410,120.77,0,Cloudy,0,112.0,Spring,2025
2025-03-20,P0028,Sports,North,122,183.78,0,Cloudy,0,160.41,Spring,2025
2025-03-20,P0029,Clothing,West,439,167.6,5,Rainy,0,181.6,Spring,2025
2025-03-20,P0030,Groceries,International,270,80.44,5,Foggy,0,86.27,Spring,2025
2025-03-20,P0031,Clothing,International,97,38.9,5,Windy,0,41.63,Spring,2025
2025-03-20,P0032,Clothing,North,129,83.45,10,Sunny,1,81.48,Spring,2025
2025-03-20,P0033,Electronics,East,181,73.44,0,Sunny,0,67.05,Spring,2025
2025-03-20,P0034,Beauty,North,280,42.18,10,Cloudy,0,46.14,Spring,2025
2025-03-20,P0035,Home Appliances,East,222,385.93,0,Foggy,1,336.7,Spring,2025
2025-03-20,P0036,Electronics,South,217,486.24,10,Sunny,0,499.41,Spring,2025
2025-03-20,P0037,Clothing,Central,440,1.0,0,Sunny,0,0.98,Spring,2025
2025-03-20,P0038,Electronics,Central,157,622.66,0,Sunny,0,706.61,Spring,2025
2025-03-20,P0039,Electronics,International,103,175.46,0,Sunny,0,163.42,Spring,2025
2025-03-20,P0040,Electronics,International,260,487.95,0,Sunny,1,491.03,Spring,2025
2025-03-20,P0041,Beauty,International,420,33.99,0,Foggy,1,33.02,Spring,2025
2025-03-20,P0042,Sports,Central,82,194.21,10,Cloudy,1,220.81,Spring,2025
2025-03-20,P0043,Electronics,International,48,454.21,10,Sunny,1,398.39,Spring,2025
2025-03-20,P0044,Electronics,Central,203,15.96,10,Windy,0,13.51,Spring,2025
2025-03-20,P0045,Electronics,East,142,593.41,10,Cloudy,0,551.49,Spring,2025
2025-03-20,P0046,Furniture,East,63,592.01,0,Foggy,0,505.49,Spring,2025
2025-03-20,P0047,Electronics,Central,26,601.26,0,Cloudy,0,550.25,Spring,2025
2025-03-20,P0048,Toys,Central,0,58.15,0,Cloudy,0,57.9,Spring,2025
2025-03-20,P0049,Furniture,Central,44,230.81,5,Cloudy,1,222.52,Spring,2025
2025-03-20,P0050,Clothing,East,218,86.55,0,Cloudy,0,73.34,Spring,2025
2025-03-20,P0051,Furniture,Central,135,380.02,0,Sunny,0,353.6,Spring,2025
2025-03-20,P0052,Furniture,South,82,544.45,0,Windy,0,518.14,Spring,2025
2025-03-20,P0053,Beauty,Central,510,95.74,10,Cloudy,0,96.96,Spring,2025
2025-03-20,P0054,Groceries,South,329,60.66,0,Sunny,1,58.34,Spring,2025
2025-03-20,P0055,Electronics,South,47,653.11,0,Sunny,0,724.16,Spring,2025
2025-03-20,P0056,Furniture,West,89,718.17,5,Foggy,0,798.05,Spring,2025
2025-03-20,P0057,Electronics,North,41,502.44,5,Cloudy,0,530.91,Spring,2025
2025-03-20,P0058,Groceries,International,349,83.39,0,Sunny,0,82.46,Spring,2025
2025-03-20,P0059,Home Appliances,International,0,421.68,0,Windy,0,470.29,Spring,2025
2025-03-20,P0060,Groceries,East,463,42.54,10,Sunny,1,39.92,Spring,2025
2025-03-20,P0061,Clothing,Central,212,53.18,0,Foggy,0,51.12,Spring,2025
2025-03-20,P0062,Groceries,West,174,67.63,0,Cloudy,1,58.62,Spring,2025
2025-03-20,P0063,Groceries,International,232,45.8,0,Sunny,0,43.94,Spring,2025
2025-03-20,P0064,Toys,South,411,67.47,0,Sunny,0,75.1,Spring,2025
2025-03-20,P0065,Home Appliances,West,169,381.54,10,Cloudy,1,371.8,Spring,2025
2025-03-20,P0066,Toys,International,30,101.24,10,Rainy,1,96.5,Spring,2025
2025-03-20,P0067,Furniture,North,152,332.77,0,Foggy,0,308.36,Spring,2025
2025-03-20,P0068,Clothing,South,88,85.2,0,Rainy,0,96.02,Spring,2025
2025-03-20,P0069,Groceries,North,279,33.19,0,Rainy,0,28.16,Spring,2025
2025-03-20,P0070,Clothing,International,458,110.42,0,Sunny,1,107.93,Spring,2025
2025-03-20,P0071,Groceries,West,194,32.89,0,Rainy,0,28.16,Spring,2025
2025-03-20,P0072,Groceries,North,469,43.47,5,Cloudy,0,39.57,Spring,2025
2025-03-20,P0073,Toys,International,286,45.19,10,Sunny,0,48.19,Spring,2025
2025-03-20,P0074,Electronics,North,227,631.78,10,Sunny,1,547.2,Spring,2025
2025-03-20,P0075,Toys,South,11,45.31,0,Windy,1,47.95,Spring,2025
2025-03-20,P0076,Clothing,West,434,32.34,0,Sunny,0,32.06,Spring,2025
2025-03-20,P0077,Groceries,East,448,20.4,0,Sunny,0,22.27,Spring,2025
2025-03-20,P0078,Groceries,International,428,54.15,0,Cloudy,0,47.26,Spring,2025
2025-03-20,P0079,Beauty,South,150,87.85,5,Windy,0,85.49,Spring,2025
2025-03-20,P0080,Electronics,South,65,109.46,0,Cloudy,0,111.48,Spring,2025
2025-03-20,P0081,Electronics,International,116,547.35,0,Sunny,0,459.07,Spring,2025
2025-03-20,P0082,Groceries,North,360,47.01,10,Sunny,0,49.36,Spring,2025
2025-03-20,P0083,Beauty,West,374,109.06,0,Rainy,0,118.82,Spring,2025
2025-03-20,P0084,Groceries,North,308,61.32,10,Rainy,0,57.24,Spring,2025
2025-03-20,P0085,Clothing,East,257,8.7,0,Cloudy,0,7.39,Spring,2025
2025-03-20,P0086,Clothing,West,119,26.33,5,Rainy,0,28.22,Spring,2025
2025-03-20,P0087,Groceries,West,338,78.07,10,Foggy,1,78.82,Spring,2025
2025-03-20,P0088,Furniture,North,0,451.83,0,Cloudy,0,446.88,Spring,2025
2025-03-20,P0089,Toys,North,289,62.1,10,Rainy,0,59.58,Spring,2025
2025-03-20,P0090,Clothing,International,0,77.65,0,Cloudy,0,87.86,Spring,2025
2025-03-20,P0091,Groceries,West,350,40.48,0,Sunny,0,41.14,Spring,2025
2025-03-20,P0092,Sports,North,160,75.72,10,Cloudy,0,70.04,Spring,2025
2025-03-20,P0093,Sports,West,231,237.32,0,Sunny,0,228.42,Spring,2025
2025-03-20,P0094,Furniture,West,120,258.29,0,Sunny,0,273.83,Spring,2025
2025-03-20,P0095,Electronics,International,195,305.73,10,Sunny,0,249.41,Spring,2025
2025-03-20,P0096,Groceries,East,187,77.69,5,Rainy,0,74.68,Spring,2025
2025-03-20,P0097,Beauty,Central,440,55.83,0,Windy,0,49.57,Spring,2025
2025-03-20,P0098,Home Appliances,East,0,261.21,0,Cloudy,1,287.77,Spring,2025
2025-03-20,P0099,Home Appliances,West,170,258.52,0,Sunny,0,247.9,Spring,2025
2025-03-20,P0100,Furniture,North,126,293.76,10,Cloudy,0,268.82,Spring,2025
2025-03-21,P0001,Sports,East,0,196.47,10,Cloudy,0,188.06,Spring,2025
2025-03-21,P0002,Toys,South,155,34.01,5,Cloudy,0,38.54,Spring,2025
2025-03-21,P0003,Furniture,International,75,602.36,0,Cloudy,0,673.09,Spring,2025
2025-03-21,P0004,Home Appliances,West,39,99.11,0,Rainy,0,85.72,Spring,2025
2025-03-21,P0005,Sports,International,71,245.01,0,Windy,0,277.7,Spring,2025
2025-03-21,P0006,Home Appliances,East,70,412.48,5,Sunny,0,448.77,Spring,2025
2025-03-21,P0007,Electronics,International,90,398.59,0,Rainy,0,381.05,Spring,2025
2025-03-21,P0008,Toys,West,270,43.3,10,Windy,0,40.54,Spring,2025
2025-03-21,P0009,Beauty,East,62,49.72,10,Sunny,0,47.96,Spring,2025
2025-03-21,P0010,Electronics,Central,33,208.03,0,Sunny,1,170.43,Spring,2025
2025-03-21,P0011,Clothing,West,236,87.34,0,Sunny,0,92.2,Spring,2025
2025-03-21,P0012,Beauty,South,180,126.93,0,Cloudy,0,140.73,Spring,2025
2025-03-21,P0013,Electronics,East,78,134.57,0,Sunny,1,151.25,Spring,2025
2025-03-21,P0014,Beauty,Central,313,47.15,0,Cloudy,0,40.6,Spring,2025
2025-03-21,P0015,Sports,North,52,1.0,10,Cloudy,0,0.82,Spring,2025
2025-03-21,P0016,Clothing,Central,69,122.97,0,Cloudy,0,112.67,Spring,2025
2025-03-21,P0017,Home Appliances,South,25,382.45,10,Sunny,1,326.25,Spring,2025
2025-03-21,P0018,Beauty,East,26,32.08,0,Cloudy,0,34.22,Spring,2025
2025-03-21,P0019,Groceries,North,100,74.8,0,Cloudy,1,66.2,Spring,2025
2025-03-21,P0020,Electronics,Central,208,183.47,5,Sunny,0,181.34,Spring,2025
2025-03-21,P0021,Home Appliances,East,96,319.47,0,Cloudy,0,289.17,Spring,2025
2025-03-21,P0022,Electronics,North,98,336.11,0,Cloudy,0,333.8,Spring,2025
2025-03-21,P0023,Beauty,International,113,63.98,0,Sunny,0,58.13,Spring,2025
2025-03-21,P0024,Sports,East,237,290.6,10,Cloudy,1,254.89,Spring,2025
2025-03-21,P0025,Groceries,West,318,46.72,5,Sunny,0,50.0,Spring,2025
2025-03-21,P0026,Electronics,East,78,310.33,0,Sunny,1,292.83,Spring,2025
2025-03-21,P0027,Toys,International,376,65.8,0,Cloudy,0,61.19,Spring,2025
2025-03-21,P0028,Sports,North,94,283.76,0,Cloudy,0,293.73,Spring,2025
2025-03-21,P0029,Groceries,West,412,52.16,10,Windy,1,43.85,Spring,2025
2025-03-21,P0030,Sports,Central,63,196.56,10,Cloudy,0,186.88,Spring,2025
2025-03-21,P0031,Clothing,South,136,96.58,0,Cloudy,1,95.62,Spring,2025
2025-03-21,P0032,Home Appliances,Central,26,237.07,10,Windy,0,215.2,Spring,2025
2025-03-21,P0033,Sports,South,172,288.95,10,Cloudy,0,250.8,Spring,2025
2025-03-21,P0034,Sports,North,179,87.42,5,Sunny,0,86.93,Spring,2025
2025-03-21,P0035,Home Appliances,International,115,1.0,5,Rainy,1,1.07,Spring,2025
2025-03-21,P0036,Furniture,West,126,433.85,0,Sunny,1,485.66,Spring,2025
2025-03-21,P0037,Beauty,Central,203,70.8,0,Cloudy,0,72.49,Spring,2025
2025-03-21,P0038,Furniture,Central,42,244.62,0,Cloudy,0,211.81,Spring,2025
2025-03-21,P0039,Clothing,South,0,187.52,0,Sunny,0,183.96,Spring,2025
2025-03-21,P0040,Clothing,Central,496,62.66,0,Rainy,0,65.52,Spring,2025
2025-03-21,P0041,Beauty,North,98,15.63,0,Windy,0,12.64,Spring,2025
2025-03-21,P0042,Electronics,North,124,368.51,5,Sunny,0,329.74,Spring,2025
2025-03-21,P0043,Beauty,Central,195,56.69,0,Sunny,0,58.64,Spring,2025
2025-03-21,P0044,Groceries,West,275,2.13,10,Cloudy,0,1.89,Spring,2025
2025-03-21,P0045,Sports,North,218,32.44,0,Cloudy,0,27.37,Spring,2025
2025-03-21,P0046,Sports,Central,179,213.3,0,Rainy,0,218.96,Spring,2025
2025-03-21,P0047,Electronics,International,0,654.57,0,Rainy,1,543.08,Spring,2025
2025-03-21,P0048,Electronics,South,8,151.27,0,Sunny,0,167.92,Spring,2025
2025-03-21,P0049,Groceries,West,414,86.81,10,Sunny,0,99.4,Spring,2025
2025-03-21,P0050,Groceries,West,570,42.09,0,Rainy,0,36.08,Spring,2025
2025-03-21,P0051,Electronics,North,80,412.64,5,Cloudy,1,368.12,Spring,2025
2025-03-21,P0052,Home Appliances,International,152,248.08,0,Cloudy,0,254.56,Spring,2025
2025-03-21,P0053,Toys,Central,130,27.94,10,Foggy,0,29.92,Spring,2025
2025-03-21,P0054,Beauty,International,146,67.53,10,Windy,1,77.22,Spring,2025
2025-03-21,P0055,Home Appliances,East,28,390.31,0,Cloudy,0,317.62,Spring,2025
2025-03-21,P0056,Groceries,International,339,31.79,10,Sunny,1,26.1,Spring,2025
2025-03-21,P0057,Clothing,North,573,79.32,0,Cloudy,0,90.38,Spring,2025
2025-03-21,P0058,Furniture,International,93,17.18,0,Rainy,1,15.93,Spring,2025
2025-03-21,P0059,Beauty,East,323,28.93,0,Cloudy,0,28.07,Spring,2025
2025-03-21,P0060,Home Appliances,East,145,247.5,5,Sunny,0,254.75,Spring,2025
2025-03-21,P0061,Groceries,International,270,52.45,0,Cloudy,1,58.84,Spring,2025
2025-03-21,P0062,Home Appliances,North,113,371.56,10,Sunny,0,319.29,Spring,2025
2025-03-21,P0063,Clothing,North,270,72.86,10,Cloudy,0,65.58,Spring,2025
2025-03-21,P0064,Toys,Central,205,74.49,0,Rainy,0,70.22,Spring,2025
2025-03-21,P0065,Home Appliances,East,86,365.5,5,Foggy,1,336.88,Spring,2025
2025-03-21,P0066,Groceries,North,154,18.26,0,Rainy,0,20.97,Spring,2025
2025-03-21,P0067,Beauty,International,173,82.28,0,Rainy,0,74.96,Spring,2025
2025-03-21,P0068,Electronics,East,199,411.52,10,Rainy,0,340.31,Spring,2025
2025-03-21,P0069,Sports,West,241,190.94,5,Windy,0,200.83,Spring,2025
2025-03-21,P0070,Beauty,West,43,37.02,0,Rainy,0,33.47,Spring,2025
2025-03-21,P0071,Groceries,North,439,48.85,0,Cloudy,0,47.92,Spring,2025
2025-03-21,P0072,Toys,North,285,20.05,10,Windy,0,19.92,Spring,2025
2025-03-21,P0073,Clothing,International,409,19.67,0,Cloudy,0,22.49,Spring,2025
2025-03-21,P0074,Beauty,East,367,49.32,0,Sunny,0,51.75,Spring,2025
2025-03-21,P0075,Groceries,South,587,58.87,0,Sunny,0,64.32,Spring,2025
2025-03-21,P0076,Groceries,Central,223,40.08,0,Sunny,0,41.53,Spring,2025
2025-03-21,P0077,Sports,Central,152,12.06,5,Sunny,1,10.2,Spring,2025
2025-03-21,P0078,Electronics,South,232,522.61,10,Rainy,0,427.0,Spring,2025
2025-03-21,P0079,Electronics,East,195,162.47,10,Cloudy,0,170.72,Spring,2025
2025-03-21,P0080,Sports,South,277,89.8,0,Rainy,0,86.5,Spring,2025
2025-03-21,P0081,Clothing,North,0,18.6,0,Rainy,0,19.78,Spring,2025
2025-03-21,P0082,Toys,North,0,102.85,0,Rainy,1,108.62,Spring,2025
2025-03-21,P0083,Furniture,West,189,479.82,0,Foggy,0,407.01,Spring,2025
2025-03-21,P0084,Electronics,Central,0,969.36,0,Rainy,0,798.7,Spring,2025
2025-03-21,P0085,Clothing,South,329,102.09,5,Sunny,0,100.49,Spring,2025
2025-03-21,P0086,Electronics,International,119,821.1,10,Cloudy,0,856.58,Spring,2025
2025-03-21,P0087,Clothing,South,509,82.4,0,Rainy,0,75.49,Spring,2025
2025-03-21,P0088,Toys,Central,29,1.0,0,Rainy,0,0.93,Spring,2025
2025-03-21,P0089,Beauty,International,341,24.75,0,Foggy,0,21.5,Spring,2025
2025-03-21,P0090,Clothing,West,416,136.14,10,Windy,1,150.54,Spring,2025
2025-03-21,P0091,Groceries,Central,451,45.77,0,Rainy,0,48.42,Spring,2025
2025-03-21,P0092,Clothing,Central,22,102.51,0,Foggy,0,112.44,Spring,2025
2025-03-21,P0093,Home Appliances,International,258,281.78,0,Cloudy,0,257.61,Spring,2025
2025-03-21,P0094,Beauty,South,262,25.95,0,Cloudy,1,27.26,Spring,2025
2025-03-21,P0095,Toys,International,248,54.87,0,Cloudy,0,56.38,Spring,2025
2025-03-21,P0096,Electronics,Central,154,853.79,10,Sunny,1,890.01,Spring,2025
2025-03-21,P0097,Furniture,Central,39,112.95,0,Sunny,0,99.61,Spring,2025
2025-03-21,P0098,Groceries,International,158,67.15,5,Cloudy,0,63.63,Spring,2025
2025-03-21,P0099,Furniture,West,26,18.65,5,Sunny,1,20.68,Spring,2025
2025-03-21,P0100,Beauty,North,5,55.4,10,Rainy,0,52.49,Spring,2025
2025-03-22,P0001,Electronics,East,258,499.69,0,Rainy,1,574.04,Spring,2025
2025-03-22,P0002,Electronics,South,16,409.41,15,Rainy,0,374.71,Spring,2025
2025-03-22,P0003,Groceries,International,710,71.46,15,Rainy,0,63.66,Spring,2025
2025-03-22,P0004,Beauty,East,414,1.0,15,Cloudy,0,1.11,Spring,2025
2025-03-22,P0005,Clothing,East,706,83.75,20,Cloudy,0,76.89,Spring,2025
2025-03-22,P0006,Beauty,West,458,46.77,5,Sunny,1,43.89,Spring,2025
2025-03-22,P0007,Home Appliances,East,92,262.57,0,Sunny,0,236.38,Spring,2025
2025-03-22,P0008,Home Appliances,East,289,296.35,0,Foggy,0,308.48,Spring,2025
2025-03-22,P0009,Groceries,West,415,105.91,0,Rainy,0,102.68,Spring,2025
2025-03-22,P0010,Electronics,International,254,680.25,20,Cloudy,0,589.69,Spring,2025
2025-03-22,P0011,Groceries,South,45,61.51,15,Sunny,0,70.68,Spring,2025
2025-03-22,P0012,Sports,Central,146,253.48,0,Rainy,1,268.17,Spring,2025
2025-03-22,P0013,Electronics,Central,107,268.65,10,Rainy,1,295.04,Spring,2025
2025-03-22,P0014,Toys,Central,559,34.37,10,Sunny,1,39.02,Spring,2025
2025-03-22,P0015,Furniture,East,176,200.89,10,Sunny,0,212.92,Spring,2025
2025-03-22,P0016,Groceries,West,623,75.51,20,Cloudy,1,80.95,Spring,2025
2025-03-22,P0017,Groceries,West,148,76.35,15,Windy,1,61.42,Spring,2025
2025-03-22,P0018,Home Appliances,North,179,411.07,20,Cloudy,1,392.88,Spring,2025
2025-03-22,P0019,Sports,West,0,17.59,5,Sunny,1,18.92,Spring,2025
2025-03-22,P0020,Toys,North,447,104.26,0,Cloudy,1,96.19,Spring,2025
2025-03-22,P0021,Clothing,North,976,76.37,0,Rainy,0,80.15,Spring,2025
2025-03-22,P0022,Groceries,International,233,36.47,5,Sunny,1,35.65,Spring,2025
2025-03-22,P0023,Furniture,East,130,217.99,20,Cloudy,0,202.47,Spring,2025
2025-03-22,P0024,Sports,West,113,1.0,10,Cloudy,1,0.86,Spring,2025
2025-03-22,P0025,Clothing,International,743,79.35,10,Cloudy,1,66.95,Spring,2025
2025-03-22,P0026,Groceries,East,351,47.63,5,Cloudy,0,44.26,Spring,2025
2025-03-22,P0027,Home Appliances,Central,0,170.92,10,Cloudy,1,183.09,Spring,2025
2025-03-22,P0028,Clothing,North,738,77.89,0,Sunny,0,66.75,Spring,2025
2025-03-22,P0029,Home Appliances,North,0,203.12,15,Sunny,0,199.59,Spring,2025
2025-03-22,P0030,Sports,International,0,73.68,20,Sunny,1,70.29,Spring,2025
2025-03-22,P0031,Groceries,International,381,16.67,10,Sunny,0,13.48,Spring,2025
2025-03-22,P0032,Home Appliances,East,82,220.99,5,Cloudy,0,232.19,Spring,2025
2025-03-22,P0033,Beauty,West,621,33.61,5,Cloudy,0,31.58,Spring,2025
2025-03-22,P0034,Furniture,East,122,178.89,20,Sunny,0,151.78,Spring,2025
2025-03-22,P0035,Beauty,West,246,31.82,20,Sunny,0,25.96,Spring,2025
2025-03-22,P0036,Sports,International,258,105.43,20,Foggy,0,108.17,Spring,2025
2025-03-22,P0037,Beauty,Central,116,24.41,10,Cloudy,0,21.06,Spring,2025
2025-03-22,P0038,Clothing,West,0,40.86,10,Windy,0,45.43,Spring,2025
2025-03-22,P0039,Clothing,Central,103,150.93,10,Cloudy,0,143.72,Spring,2025
2025-03-22,P0040,Furniture,Central,5,53.52,20,Rainy,0,57.88,Spring,2025
2025-03-22,P0041,Furniture,West,184,30.02,15,Cloudy,0,30.21,Spring,2025
2025-03-22,P0042,Toys,Central,327,90.45,5,Cloudy,1,79.33,Spring,2025
2025-03-22,P0043,Home Appliances,South,202,302.65,10,Rainy,0,280.42,Spring,2025
2025-03-22,P0044,Clothing,North,778,103.04,10,Cloudy,1,115.8,Spring,2025
2025-03-22,P0045,Beauty,South,482,28.36,10,Sunny,1,31.37,Spring,2025
2025-03-22,P0046,Toys,West,817,1.0,10,Sunny,0,0.9,Spring,2025
2025-03-22,P0047,Clothing,West,533,81.59,0,Foggy,0,70.78,Spring,2025
2025-03-22,P0048,Toys,West,26,77.84,20,Rainy,0,86.4,Spring,2025
2025-03-22,P0049,Clothing,Central,473,72.38,5,Windy,0,69.17,Spring,2025
2025-03-22,P0050,Toys,West,243,121.73,10,Sunny,0,129.13,Spring,2025
2025-03-22,P0051,Sports,South,116,62.63,20,Sunny,0,54.18,Spring,2025
2025-03-22,P0052,Groceries,International,615,46.35,15,Cloudy,1,38.42,Spring,2025
2025-03-22,P0053,Home Appliances,South,159,317.86,10,Rainy,0,304.89,Spring,2025
2025-03-22,P0054,Groceries,International,32,59.27,15,Sunny,1,54.64,Spring,2025
2025-03-22,P0055,Electronics,West,420,391.95,0,Sunny,0,384.25,Spring,2025
2025-03-22,P0056,Home Appliances,North,225,362.39,0,Rainy,1,362.46,Spring,2025
2025-03-22,P0057,Furniture,East,142,215.72,10,Sunny,0,177.93,Spring,2025
2025-03-22,P0058,Beauty,East,333,50.1,5,Cloudy,0,52.81,Spring,2025
2025-03-22,P0059,Furniture,Central,191,652.94,0,Rainy,0,604.31,Spring,2025
2025-03-22,P0060,Sports,International,49,284.28,10,Sunny,1,232.7,Spring,2025
2025-03-22,P0061,Beauty,International,330,45.69,10,Cloudy,1,39.31,Spring,2025
2025-03-22,P0062,Furniture,International,69,490.57,15,Cloudy,1,525.59,Spring,2025
2025-03-22,P0063,Electronics,International,77,616.17,10,Sunny,0,555.43,Spring,2025
2025-03-22,P0064,Electronics,East,316,692.89,15,Sunny,0,655.1,Spring,2025
2025-03-22,P0065,Electronics,West,259,415.16,0,Sunny,1,417.69,Spring,2025
2025-03-22,P0066,Home Appliances,West,34,221.61,5,Windy,0,196.24,Spring,2025
2025-03-22,P0067,Home Appliances,South,465,40.71,15,Sunny,0,46.13,Spring,2025
2025-03-22,P0068,Clothing,North,656,88.66,5,Cloudy,0,80.15,Spring,2025
2025-03-22,P0069,Furniture,East,196,140.37,10,Cloudy,1,145.93,Spring,2025
2025-03-22,P0070,Clothing,International,329,95.41,0,Sunny,1,76.44,Spring,2025
2025-03-22,P0071,Home Appliances,West,270,492.95,5,Sunny,0,415.91,Spring,2025
2025-03-22,P0072,Home Appliances,North,278,424.76,15,Cloudy,1,369.98,Spring,2025
2025-03-22,P0073,Electronics,International,315,495.44,10,Rainy,0,561.7,Spring,2025
